time,ax,ay,az,aT
66.4400,0.2114,0.0722,0.7073,0.742
66.4600,0.3854,-0.1912,0.7763,0.888
66.4650,-0.0889,-0.6188,0.5143,0.810
66.5310,-0.8824,-1.1445,-0.0409,1.446
66.5340,-1.6696,-1.7207,-1.1701,2.668
66.5370,-2.2433,-2.1782,-2.9441,4.295
66.5390,-2.6485,-2.6752,-6.8566,7.822
66.5420,-2.6403,-2.9346,-11.2146,11.889
66.5450,-2.2769,-2.9235,-12.2931,12.840
66.5480,-2.2412,-2.7833,-8.9816,9.666
66.5500,-3.0127,-2.8418,-5.2044,6.651
66.5530,-3.7961,-2.7947,-3.4655,5.851
66.5600,-4.1935,-2.5790,-2.8804,5.704
66.5690,-4.2798,-2.5676,-2.7801,5.713
66.5810,-4.8899,-2.3528,-5.8785,8.000
66.5900,-6.5472,-3.3180,-7.5755,10.548
66.6370,-8.7868,-5.7336,-6.9658,12.594
66.6380,-10.3330,-7.8979,-2.7445,13.292
66.6390,-10.9901,-8.7315,-0.2931,14.039
66.6390,-11.6122,-9.5075,-0.6985,15.024
66.6400,-10.8572,-8.4333,-6.2718,15.111
66.6620,-6.3123,-6.0204,-14.8923,17.259
66.6650,-1.5717,-5.1210,-14.4750,15.434
66.7030,2.2318,-5.0267,-4.6934,7.230
66.7030,3.7915,-5.6311,4.4361,8.109
66.7040,4.0705,-6.7936,9.9024,12.680
66.7050,3.4799,-7.1517,10.9841,13.561
66.7540,2.2572,-6.8119,10.6100,12.809
66.7550,1.9311,-6.2032,10.7425,12.554
66.7560,1.8331,-5.6079,10.4615,12.010
66.7560,1.5739,-5.5318,6.2266,8.476
66.7570,0.3465,-6.1089,-4.7009,7.716
66.7610,0.2604,-5.8453,-7.3449,9.391
66.7720,0.9447,-5.0613,-4.5053,6.842
66.7920,1.7890,-3.8247,-1.9417,4.648
66.7970,3.3017,-1.9211,-1.1545,3.991
66.8010,5.3074,0.0973,-0.5755,5.339
66.8460,6.3627,2.0076,1.9068,6.939
66.8520,5.8442,3.0327,4.4512,7.948
66.8550,3.9625,3.4240,6.5110,8.356
66.8570,2.3326,3.7967,6.8893,8.205
66.8600,0.7922,3.9472,6.5904,7.723
66.8640,-0.1687,3.9577,5.8298,7.048
66.8780,-0.4044,4.0003,5.3768,6.714
66.8820,0.0091,4.1586,5.2901,6.729
66.8900,1.1813,4.5278,5.4264,7.165
66.9030,2.2686,4.8036,5.7160,7.803
66.9300,3.3128,5.1381,6.0520,8.602
66.9300,3.7729,5.5590,6.1674,9.120
66.9310,3.6323,5.9078,6.2485,9.335
66.9380,2.7839,6.1505,6.2458,9.197
66.9500,2.1050,6.3464,6.3480,9.220
66.9590,1.3542,6.3495,6.6059,9.262
66.9720,0.8124,6.1872,6.2334,8.820
67.0340,0.3453,6.0111,4.8427,7.727
67.0370,0.3670,6.1477,2.7015,6.725
67.0400,0.6575,6.3942,0.2989,6.435
67.0420,1.4520,6.9056,-1.8018,7.283
67.0430,0.0936,6.6316,-3.4653,7.483
67.0470,-3.6285,4.8940,-5.1688,7.990
67.0480,-7.3450,2.2217,-7.4784,10.715
67.0500,-8.9066,0.0100,-7.2619,11.492
67.0590,-8.4210,-1.6074,-4.1800,9.538
67.0760,-7.3826,-2.6857,-2.0706,8.124
67.1350,-5.1336,-3.0400,-2.9476,6.655
67.1360,-2.4487,-2.6658,-6.3233,7.286
67.1370,0.1629,-2.4847,-12.9648,13.202
67.1380,3.8770,-2.8405,-17.4085,18.060
67.1390,9.9780,-5.6899,-4.4383,12.314
67.1390,11.8517,-8.2770,9.1204,17.092
67.1400,14.3136,-11.7176,7.6507,20.018
67.1620,7.4392,-13.2747,3.1478,15.539
67.1670,-0.8362,-10.8886,1.0550,10.971
67.2170,-2.6704,-6.3104,4.6305,8.270
67.2200,-0.9336,-0.3331,5.7108,5.796
67.2220,0.1337,3.4774,7.0245,7.839
67.2240,1.5435,4.7673,10.5515,11.681
67.2260,4.1898,5.2010,11.2368,13.072
67.2300,5.0980,5.2142,10.5460,12.822
67.2340,4.9776,4.5675,9.1316,11.359
67.2640,4.3237,3.5901,7.8554,9.659
67.2650,3.5634,2.3513,5.8421,7.236
67.2650,3.3024,1.2241,3.4525,4.932
67.3340,3.7764,0.0612,0.3008,3.789
67.3350,3.8068,-1.1427,-1.5433,4.264
67.3360,3.1779,-2.7833,-1.5476,4.499
67.3360,1.2477,-4.3975,0.4768,4.596
67.3370,-1.4115,-5.8813,2.6839,6.617
67.3370,-4.2317,-6.6716,2.6720,8.340
67.3380,-7.9821,-6.2472,-2.0251,10.336
67.3400,-7.9276,-3.3445,1.2892,8.700
67.4040,-6.4100,-0.9875,-0.4409,6.501
67.4080,-5.6860,-0.3683,-1.9886,6.035
67.4130,-5.1215,-0.0588,-2.8359,5.855
67.4170,-5.2001,-0.0384,-3.2522,6.133
67.4210,-5.0489,0.2654,-2.1265,5.485
67.4240,-4.5659,1.0317,-0.6504,4.726
67.4270,-3.6622,2.2940,0.3981,4.340
67.4300,-2.9891,3.3646,1.0206,4.615
67.4340,-2.3561,4.2358,1.3937,5.043
67.4480,-1.8187,4.5971,1.5533,5.182
67.4510,-1.8779,4.1103,1.3269,4.710
67.4600,-2.0008,3.4023,1.0889,4.094
67.5050,-1.7079,2.5750,1.1031,3.281
67.5090,-0.5009,1.7933,1.2404,2.237
67.5120,2.3406,0.6589,-0.0699,2.433
67.5150,5.8095,-0.4074,-5.5715,8.060
67.5190,6.9069,-1.2923,-10.2607,12.436
67.5220,3.2810,-2.3938,-10.4917,11.250
67.5630,-0.3672,-3.1728,-8.3427,8.933
67.5680,-3.4445,-4.4320,-6.4021,8.514
67.5710,-5.7329,-5.4655,-6.0496,9.967
67.5750,-7.7787,-5.7789,-6.3621,11.592
67.5780,-8.6332,-5.4552,-6.4259,12.066
67.5820,-8.3850,-4.5604,-6.1356,11.347
67.6010,-7.2916,-3.5256,-5.8473,9.989
67.6050,-6.0241,-2.7680,-5.8006,8.809
67.6100,-5.4352,-2.7758,-5.6283,8.302
67.6610,-6.5937,-3.5646,-5.4351,9.259
67.6660,-8.5886,-4.7917,-5.5489,11.292
67.6690,-10.8113,-7.1836,-5.4141,14.064
67.6730,-12.8925,-9.6665,-4.0791,16.622
67.6760,-13.2698,-10.1283,-0.4186,16.699
67.6810,-12.6323,-9.8921,0.9698,16.074
67.6840,-11.2688,-9.1416,-1.8974,14.634
67.7020,-7.4756,-7.3130,-6.8199,12.485
67.7050,-1.6358,-5.8752,-12.3023,13.731
67.7530,3.4775,-5.2308,-11.2157,12.855
67.7540,6.1008,-5.6984,-2.0834,8.604
67.7550,6.2076,-6.8439,6.2407,11.150
67.7550,5.2183,-7.5481,10.7683,14.148
67.7560,3.5021,-7.3887,10.7407,13.499
67.8130,2.3387,-6.6965,9.7721,12.075
67.8140,1.8281,-5.9237,8.3076,10.366
67.8150,1.1636,-5.2047,4.6204,7.056
67.8160,-0.3363,-4.9243,-1.0941,5.056
67.8160,-2.0978,-5.1703,-4.4127,7.114
67.8170,-2.8865,-5.2504,-3.4223,6.900
67.8200,-1.5802,-4.5446,-1.2302,4.966
67.8780,2.2114,-2.2540,-0.8315,3.265
67.8820,4.8300,-0.4188,0.6059,4.886
67.8860,5.7295,0.9218,3.5672,6.812
67.8880,5.2134,1.5971,5.4598,7.716
67.8910,3.2357,2.1458,6.0562,7.194
67.8940,1.5385,2.5406,6.8963,7.509
67.8970,0.1108,3.1716,7.7808,8.403
67.9160,-0.4965,3.8226,7.9616,8.846
67.9190,-0.8554,4.5851,7.3677,8.720
67.9230,-0.9894,5.0715,6.2520,8.111
67.9380,-0.6377,5.6274,5.1586,7.661
67.9410,0.0218,6.1072,4.9494,7.861
67.9920,0.8883,6.4995,5.5137,8.569
67.9920,1.5807,6.6994,6.5711,9.516
67.9930,2.0405,6.9782,7.5212,10.461
67.9940,1.9285,7.1926,8.2118,11.085
67.9940,1.1089,7.1546,8.5290,11.188
68.0010,-0.0238,6.8660,8.3932,10.844
68.0110,-0.2562,6.8952,7.3140,10.055
68.0650,0.3540,7.3076,5.7872,9.328
68.0660,1.1754,7.8885,3.9602,8.905
68.0670,1.8144,8.2800,1.8234,8.670
68.0680,1.2041,7.9158,-0.9910,8.068
68.0690,-1.2592,6.1780,-4.2103,7.582
68.0710,-4.0310,3.5674,-7.6986,9.394
68.0800,-4.8723,1.4723,-9.4117,10.700
68.1320,-4.9706,-0.5394,-11.0193,12.101
68.1410,-5.7244,-3.1845,-7.3116,9.817
68.1460,-5.5215,-5.3826,-4.1428,8.753
68.1500,-4.7364,-7.1552,-6.7254,10.902
68.1530,-3.9275,-7.9496,-12.6090,15.415
68.1570,-2.8107,-7.9293,-17.7094,19.606
68.1610,1.2917,-5.1916,-4.3101,6.870
68.1650,7.8155,-4.0589,10.9075,14.019
68.1740,12.4279,-8.6870,5.5879,16.160
68.1800,11.6486,-11.2608,9.5775,18.821
68.1940,6.6409,-10.3669,12.2867,17.394
68.2030,0.5131,-7.9577,8.7272,11.822
68.2550,-1.8206,-3.2743,-1.6197,4.082
68.2560,1.0479,1.3976,-0.8055,1.924
68.2570,3.5835,2.3720,4.9650,6.567
68.2580,5.3019,3.3169,6.9417,9.343
68.2590,5.3113,4.1013,6.2983,9.203
68.2590,4.6463,4.4365,4.4625,7.822
68.3180,3.0123,4.1697,3.9680,6.496
68.3180,1.3967,3.4911,4.0519,5.528
68.3190,1.1327,2.5649,2.7073,3.898
68.3200,1.0586,1.3277,1.7358,2.428
68.3200,0.5890,-0.1931,1.6767,1.788
68.3210,-0.1621,-2.0624,1.9560,2.847
68.3320,-1.1139,-3.4557,2.5512,4.437
68.3480,-2.4909,-4.3540,3.5346,6.136
68.3520,-3.5957,-3.8344,3.9378,6.568
68.3610,-4.1191,-1.2412,1.4128,4.528
68.4030,-4.9189,-0.2188,-3.9274,6.298
68.4070,-5.9375,-0.1979,-6.9460,9.140
68.4110,-6.6782,-0.6590,-6.4753,9.325
68.4150,-6.3486,-0.2601,-4.1647,7.597
68.4180,-5.1329,1.1184,-1.9867,5.616
68.4210,-4.2089,2.2154,-1.1106,4.884
68.4610,-3.4753,3.2133,-0.5737,4.768
68.4660,-2.9707,3.6724,-0.4422,4.744
68.4690,-2.4060,3.7105,-0.3776,4.438
68.4720,-1.8297,3.4189,-0.3269,3.891
68.4750,-1.2563,2.8549,0.0915,3.120
68.4900,-0.7076,1.9503,0.5310,2.142
68.4930,0.8397,0.7741,-0.2874,1.178
68.5450,2.2329,-0.4264,-3.1028,3.846
68.5510,3.1808,-1.6920,-6.6633,7.575
68.5550,2.3606,-2.5090,-7.4359,8.195
68.5570,0.1133,-3.0524,-6.1308,6.850
68.5610,-1.9788,-3.4109,-5.0994,6.446
68.5630,-4.2331,-3.6207,-5.0002,7.485
68.5670,-5.3956,-3.1049,-5.4403,8.267
68.5740,-5.4104,-2.0117,-5.3902,7.898
68.5800,-4.6983,-1.5995,-4.7872,6.896
68.5960,-4.1945,-2.1159,-4.0260,6.187
68.6010,-4.3250,-2.9570,-3.2951,6.189
68.6620,-4.8735,-3.7080,-2.8788,6.767
68.6630,-5.5644,-3.8896,-3.0952,7.461
68.6640,-6.5681,-3.6786,-4.0689,8.557
68.6650,-7.4879,-3.2682,-5.3703,9.777
68.6650,-8.7904,-2.9774,-7.1742,11.730
68.6660,-10.3253,-3.5709,-8.3078,13.725
68.6750,-12.0114,-5.6611,-7.5683,15.284
68.6790,-12.9260,-8.3860,-3.1829,15.733
68.7330,-12.1946,-9.2356,0.3416,15.301
68.7340,-10.3658,-8.5459,1.3075,13.498
68.7350,-7.7000,-6.9023,-2.6179,10.667
68.7360,-2.5392,-5.1506,-10.4841,11.954
68.7370,1.9301,-4.7770,-9.9605,11.214
68.7400,3.9018,-5.6149,-0.6700,6.870
68.7660,4.1586,-5.5555,-0.4007,6.951
68.7700,2.2897,-8.3545,8.9917,12.486
68.7730,2.9778,-8.6081,8.9818,12.792
68.8210,3.8912,-8.5544,9.4574,13.333
68.8230,4.0192,-7.9703,10.0984,13.478
68.8250,2.2283,-7.2829,6.9970,10.342
68.8260,-0.1923,-6.3503,0.3096,6.361
68.8280,-0.8143,-4.8802,-3.8461,6.267
68.8310,-0.2902,-3.8673,-4.5154,5.952
68.8730,-0.0353,-2.6972,-2.9434,3.993
68.8770,0.1403,-1.5775,-0.8499,1.797
68.8800,1.9846,0.1219,0.9058,2.185
68.8830,4.2105,1.8282,2.9006,5.430
68.8860,5.2357,3.2236,5.0253,7.941
68.9010,4.8500,3.8945,6.1528,8.749
68.9280,3.4147,4.4431,5.6933,7.988
68.9330,1.6283,4.6482,5.1662,7.138
68.9340,0.6074,4.5706,4.8517,6.693
68.9350,-0.0573,4.4769,4.9580,6.680
68.9540,-0.0788,4.5133,5.3770,7.021
68.9550,0.4825,4.5605,6.0623,7.602
68.9600,1.7028,4.7233,6.8830,8.520
68.9700,1.7005,4.6153,7.1272,8.660
68.9790,3.3640,5.5263,7.3825,9.816
69.0280,3.4835,6.0473,7.2247,10.045
69.0280,3.1527,6.4325,7.2428,10.187
69.0290,2.4241,6.8281,7.4016,10.358
69.0300,1.5840,6.9857,7.5747,10.425
69.0300,0.9308,6.8369,7.2710,10.024
69.0400,0.9842,6.7987,5.7065,8.931
69.0590,1.5979,7.1749,2.6191,7.803
69.0610,1.8063,7.5078,-0.9229,7.777
69.1130,1.1922,7.5743,-5.5292,9.453
69.1150,-1.1812,6.0923,-8.2769,10.345
69.1180,-4.7674,3.1665,-10.7405,12.170
69.1200,-5.8409,1.0359,-9.4254,11.137
69.1220,-6.6953,-1.8221,-7.3684,10.121
69.1240,-7.5651,-4.8001,-3.4403,9.597
69.1300,-7.2458,-7.2706,-3.6423,10.892
69.1410,-6.2917,-8.2849,-7.4025,12.768
69.1530,-5.5166,-8.6136,-10.9305,14.970
69.1850,-3.5540,-7.8796,-7.4002,11.379
69.1860,2.2370,-4.6046,7.1281,8.776
69.1870,7.8190,-4.0676,11.1894,14.244
69.1900,11.2869,-9.5765,-2.1722,14.961
69.2010,9.9265,-10.8103,3.0336,14.987
69.2100,6.1113,-8.4832,10.6088,14.895
69.2200,2.5100,-6.0112,8.0317,10.341
69.2300,1.7482,-1.6480,2.2832,3.314
69.2420,2.4893,0.7093,5.2229,5.829
69.3110,4.1161,1.8082,7.3278,8.597
69.3130,5.7107,3.0316,7.5407,9.933
69.3160,5.8319,3.8773,6.3369,9.445
69.3180,4.6058,4.2586,5.1455,8.113
69.3210,2.9822,4.2676,4.8124,7.090
69.3220,2.0488,3.4445,3.5728,5.369
69.3240,2.6670,2.5132,1.7309,4.053
69.3250,3.0986,1.4298,0.5554,3.457
69.3310,3.0831,0.2881,0.3753,3.119
69.3430,2.6420,-1.0264,0.3190,2.852
69.3990,1.8621,-2.0183,0.5638,2.803
69.3990,0.4011,-2.7287,1.6114,3.194
69.4000,-1.1567,-2.5330,3.3399,4.348
69.4010,-1.6748,-0.9844,4.7534,5.135
69.4010,-2.5008,-0.7161,1.6025,3.055
69.4020,-4.0013,-1.1188,-3.3469,5.335
69.4110,-5.2158,-1.5208,-5.5866,7.793
69.4200,-5.4145,-1.0092,-4.7694,7.286
69.4310,-5.2829,-0.1535,-3.3920,6.280
69.4480,-4.7294,1.0458,-3.0469,5.722
69.4530,-4.3848,1.8932,-2.8067,5.540
69.5300,-3.8532,2.4960,-2.6784,5.315
69.5330,-3.3439,2.7761,-1.9086,4.747
69.5360,-2.8836,2.8107,-0.8043,4.106
69.5370,-2.4241,2.7175,-0.0951,3.643
69.5390,-2.0550,2.2922,0.6793,3.153
69.5410,-1.5922,1.3786,1.2392,2.444
69.5430,-0.6715,0.3089,0.5204,0.904
69.5450,0.5371,-0.8803,-1.8013,2.076
69.5460,1.0845,-1.8533,-4.3420,4.844
69.5520,0.4306,-2.6357,-6.1749,6.728
69.5590,-0.8990,-2.8910,-6.1786,6.881
69.5750,-2.5440,-3.1238,-5.8212,7.079
69.5800,-3.8997,-3.3457,-6.2436,8.086
69.6410,-4.5420,-2.9078,-6.7717,8.657
69.6410,-3.8584,-1.8953,-6.6332,7.904
69.6420,-3.1453,-1.4806,-5.8251,6.784
69.6430,-3.0813,-1.7913,-4.3327,5.610
69.6430,-3.6740,-2.3640,-2.5781,5.073
69.6440,-4.4023,-2.7139,-1.9023,5.510
69.6520,-5.2638,-2.8323,-2.3224,6.413
69.6590,-6.2702,-2.8152,-3.5489,7.735
69.6810,-7.4281,-2.9289,-5.5528,9.726
69.6860,-8.9093,-4.0639,-6.8037,11.924
69.7500,-10.9665,-6.8919,-5.8361,14.206
69.7550,-12.2629,-9.0412,-2.6101,15.458
69.7570,-11.9180,-9.4414,0.7610,15.224
69.7600,-10.4061,-8.4981,0.2697,13.438
69.7620,-7.6507,-6.7193,-3.1280,10.652
69.7650,-3.7943,-5.1717,-8.2886,10.481
69.7680,1.2077,-4.3874,-11.8845,12.726
69.7710,4.4976,-4.5437,-8.2194,10.413
69.7730,5.6730,-5.6452,0.0758,8.004
69.7800,4.8223,-7.1521,5.7675,10.376
69.7910,3.3417,-7.6706,8.9715,12.268
69.7990,2.3809,-7.3562,9.8871,12.551
69.8470,1.8748,-6.5804,10.1721,12.259
69.8480,2.0236,-5.4379,9.5553,11.179
69.8490,2.6874,-4.6670,6.7544,8.639
69.8490,1.8722,-3.8874,0.6339,4.361
69.8540,0.3216,-3.2115,-3.4179,4.701
69.8590,-0.6276,-2.6168,-4.1570,4.952
69.8780,-0.3542,-1.9054,-1.9256,2.732
69.8820,0.6404,-0.7862,0.5288,1.144
69.9330,2.1521,0.2972,1.8574,2.858
69.9510,3.4150,1.2519,3.9158,5.344
69.9550,3.7716,1.7501,5.7223,7.073
69.9570,3.2188,2.0304,6.7433,7.743
69.9600,1.8483,2.0843,6.8654,7.409
69.9620,-0.1054,2.1142,6.6238,6.954
69.9660,-1.0070,2.1366,6.1079,6.549
69.9690,-1.1437,2.5856,5.4727,6.160
69.9710,-0.4128,3.1782,5.6441,6.491
69.9800,0.8407,3.9151,6.4676,7.607
69.9920,2.0104,4.6072,6.9328,8.563
69.9990,2.9678,5.2452,7.0999,9.313
70.0510,3.4789,5.7123,7.2058,9.831
70.0520,3.6697,6.1399,7.3964,10.289
70.0520,3.6237,6.3652,7.7291,10.648
70.0530,3.2608,6.4313,7.9282,10.717
70.0540,2.8549,6.3669,7.8639,10.513
70.0590,2.6614,6.2989,7.3639,10.049
70.0710,2.4789,6.1260,6.4706,9.249
70.0800,2.6907,6.3674,4.3064,8.144
70.0990,2.6991,6.7317,1.8608,7.487
70.1040,2.2415,6.9250,-1.4843,7.429
70.1550,0.7283,6.5064,-4.8606,8.154
70.1600,-2.5270,4.6192,-9.2079,10.607
70.1630,-5.5038,2.1783,-11.6702,13.085
70.1670,-6.6407,-0.0355,-11.8664,13.598
70.1720,-7.0256,-3.1362,-6.8521,10.303
70.1750,-6.6210,-5.9300,-2.0401,9.119
70.1780,-5.4497,-8.4892,-4.4835,11.039
70.1820,-4.4691,-10.0543,-10.5394,15.236
70.2020,-3.7437,-10.7068,-15.6957,19.365
70.2060,-1.1803,-9.3544,-9.0093,13.041
70.2550,7.0362,-5.9993,8.2158,12.369
70.2560,11.8255,-7.2452,6.4001,15.274
70.2560,10.8771,-9.0877,3.1974,14.530
70.2570,6.4910,-6.8688,7.7297,12.209
70.2580,3.3819,-3.4823,9.7795,10.918
70.3120,1.8215,-0.7037,6.4877,6.775
70.3130,1.7812,2.2527,4.6829,5.493
70.3140,1.5571,2.9089,6.9369,7.682
70.3150,2.2186,3.1504,8.2511,9.106
70.3150,3.0954,3.5734,7.9660,9.263
70.3160,3.3375,3.6735,6.5957,8.254
70.3310,3.1949,3.5684,5.8083,7.528
70.3360,3.0808,3.1836,5.7754,7.279
70.3880,3.4447,2.5609,3.7701,5.713
70.3930,4.0342,1.6500,0.9339,4.458
70.3950,4.3075,0.7743,-0.5494,4.411
70.3980,3.7094,-0.6094,-0.8186,3.847
70.4020,2.7676,-2.1173,-0.3965,3.507
70.4050,1.0071,-3.2906,0.5700,3.488
70.4080,-1.2911,-3.7258,2.0007,4.422
70.4410,-2.1287,-2.3779,8.6610,9.230
70.4440,-2.6009,-1.4348,4.1619,5.113
70.4470,-3.2908,-1.3977,-0.7317,3.649
70.4490,-4.2873,-1.6171,-4.7708,6.615
70.4520,-4.7842,-1.4791,-5.4209,7.380
70.4590,-4.4569,-0.3575,-3.7359,5.827
70.4770,-4.2224,0.6443,-2.6459,5.024
70.4800,-3.8857,1.8289,-2.7027,5.074
70.5410,-3.0007,2.7669,-3.2563,5.221
70.5430,-1.8579,3.6351,-2.6356,4.859
70.5450,-1.5974,3.2361,-1.6380,3.963
70.5470,-1.7993,2.4121,-1.3846,3.313
70.5480,-1.8997,1.6691,-1.5500,2.966
70.5500,-1.4603,1.0015,-1.5668,2.364
70.5540,-0.5220,0.5794,-1.2799,1.499
70.5590,0.4276,0.5317,-0.9191,1.145
70.5770,0.4008,0.5099,-1.0066,1.197
70.5800,1.8713,0.3130,-0.7893,2.055
70.6320,1.5431,-0.0428,-1.4560,2.122
70.6330,-0.0344,-0.8572,-2.2809,2.437
70.6330,-1.6538,-1.5570,-2.7004,3.529
70.6340,-3.1524,-2.1065,-3.0129,4.843
70.6350,-4.3637,-2.4138,-3.6036,6.153
70.6400,-5.5609,-2.4742,-4.7889,7.745
70.6500,-6.1538,-2.2629,-6.0928,8.951
70.6630,-5.4033,-1.9727,-6.8360,8.934
70.7180,-3.9089,-1.9503,-6.2385,7.616
70.7260,-3.0160,-2.0230,-4.9238,6.118
70.7300,-2.4800,-1.9371,-3.7093,4.864
70.7340,-2.2988,-1.8435,-3.2412,4.380
70.7390,-3.0142,-2.0733,-3.7220,5.219
70.7410,-4.4584,-2.4165,-4.7321,6.936
70.7450,-6.2580,-2.6242,-6.1275,9.143
70.7470,-7.9573,-3.0676,-7.9599,11.666
70.7530,-10.1099,-4.7875,-8.6835,14.161
70.7600,-11.3971,-7.3311,-6.2390,14.919
70.7800,-11.0230,-9.2439,-2.2418,14.560
70.7810,-9.4165,-9.4217,-0.2134,13.322
70.7930,-7.2684,-8.2723,-2.9276,11.394
70.8580,-3.3282,-6.2053,-8.2641,10.857
70.8590,1.0070,-5.1885,-7.8903,9.497
70.8600,3.3738,-5.1884,-2.5684,6.701
70.8610,3.6205,-6.2458,3.5441,8.042
70.8610,4.0603,-7.2072,7.6141,11.243
70.8620,4.6581,-7.5792,9.8307,13.258
70.8620,4.7477,-7.3673,10.0337,13.323
70.9070,4.2246,-6.8704,10.0774,12.908
70.9130,2.8771,-6.3449,9.5497,11.821
70.9170,0.1674,-6.0279,3.1749,6.815
70.9340,-1.8380,-5.5225,-3.2267,6.655
70.9380,-2.1340,-4.8702,-5.6805,7.781
70.9420,-0.8589,-3.9609,-4.1531,5.803
70.9460,1.1674,-2.4634,-0.9902,2.900
70.9480,3.6319,-0.6633,1.3004,3.914
70.9510,6.3781,1.2770,2.8691,7.109
70.9610,7.5562,2.4904,4.0429,8.924
70.9780,6.8774,2.8145,5.2423,9.094
70.9800,5.0498,2.6739,6.0426,8.316
71.0410,3.1248,2.5491,6.0816,7.297
71.0420,1.3878,2.4970,5.9604,6.610
71.0430,0.3425,2.6266,6.0404,6.596
71.0440,-0.1611,3.0489,6.0234,6.753
71.0440,0.1415,3.5280,6.1318,7.076
71.0450,0.8788,4.2308,6.6048,7.893
71.0500,1.6842,4.8812,7.3860,9.012
71.0590,2.4819,5.6732,8.1148,10.208
71.0810,2.9434,6.3948,8.4274,10.981
71.0840,3.1590,7.1086,8.6035,11.599
71.1340,3.0512,7.6545,8.3736,11.748
71.1390,2.4903,7.9624,7.8589,11.461
71.1430,1.7571,7.9554,7.6670,11.187
71.1460,1.8292,8.0734,6.9348,10.799
71.1480,2.2112,8.3257,5.8854,10.433
71.1500,2.8551,8.7804,3.9547,10.044
71.1530,2.4352,8.7982,2.3000,9.414
71.1610,1.0756,8.2234,-0.4866,8.308
71.1800,-1.8356,6.2501,-3.2814,7.294
71.1830,-4.4643,3.7119,-9.0871,10.783
71.2470,-5.2170,1.5482,-13.3743,14.439
71.2550,-5.2544,-1.8432,-14.9466,15.950
71.2590,-4.9669,-5.1874,-7.4279,10.332
71.2610,-5.0426,-8.8793,-4.9749,11.359
71.2640,-4.5743,-11.2582,-10.9481,16.356
71.2680,-3.5827,-13.3042,-19.6059,23.963
71.2730,-0.7942,-11.6737,-12.7713,17.321
71.2760,5.1661,-9.7092,11.5151,15.923
71.2790,11.9331,-13.3477,11.8674,21.480
71.2820,11.9217,-15.9413,6.6061,20.974
71.2950,5.0220,-12.6465,8.0793,15.825
71.2990,1.5013,-7.2254,7.3253,10.398
71.3450,1.2862,-0.3172,1.4078,1.933
71.3460,3.0104,3.0836,4.8792,6.510
71.3470,4.0794,3.5266,9.1965,10.661
71.3470,5.3222,4.3975,9.4966,11.741
71.4160,5.5933,5.4393,9.5310,12.317
71.4170,4.5233,5.4183,9.8378,12.108
71.4180,1.9149,4.4707,10.9590,11.990
71.4190,0.2814,3.3540,10.0920,10.638
71.4200,0.0953,2.1594,5.5586,5.964
71.4210,1.0314,1.2573,0.6162,1.739
71.4210,1.6709,0.3681,-1.5597,2.315
71.4220,1.9952,-0.3977,-1.7787,2.702
71.4300,1.9450,-1.2415,-0.7049,2.413
71.4510,1.4197,-1.9894,0.9226,2.612
71.4550,0.5927,-2.3607,2.1143,3.224
71.5320,-0.7654,-1.1710,7.5105,7.640
71.5390,-2.5426,-0.2627,1.8731,3.169
71.5420,-4.2926,-0.9141,-5.0319,6.677
71.5450,-5.2904,-1.5403,-9.5420,11.019
71.5480,-5.0478,-1.4081,-8.6959,10.153
71.5500,-4.1129,-0.6291,-5.6209,6.993
71.5530,-3.2735,0.3807,-3.2826,4.651
71.5560,-2.3827,1.8259,-2.2121,3.729
71.5570,-1.8113,2.8376,-1.7507,3.794
71.5600,-1.4410,3.5126,-1.0294,3.934
71.5610,-1.0258,3.9939,-0.4247,4.145
71.5730,-0.9243,4.0650,0.3302,4.182
71.5840,-0.9989,4.0496,0.2838,4.181
71.6390,-0.7746,2.4151,2.2363,3.381
71.6390,-0.6053,0.8409,2.2123,2.443
71.6400,-0.5709,-0.4937,1.1018,1.336
71.6410,-0.8194,-1.5146,-0.5142,1.797
71.6410,-1.1858,-2.0872,-1.8638,3.039
71.6420,-1.8550,-2.4536,-3.2569,4.480
71.6500,-2.8214,-2.7516,-4.9437,6.322
71.6620,-3.7875,-2.8563,-8.6054,9.826
71.6860,-3.7310,-2.5124,-11.9657,12.783
71.6920,-2.7952,-2.0407,-11.1476,11.672
71.6950,-2.2866,-2.0933,-7.2836,7.916
71.7410,-2.4918,-2.4599,-3.5153,4.962
71.7450,-3.2970,-2.6462,-1.8461,4.613
71.7480,-4.5048,-2.5851,-1.6458,5.448
71.7510,-5.4341,-2.3212,-2.3170,6.347
71.7550,-6.1577,-2.0899,-4.1073,7.691
71.7570,-6.8027,-2.1548,-6.4392,9.612
71.7610,-7.9850,-2.5951,-8.7649,12.137
71.7720,-9.5206,-3.8410,-9.2442,13.815
71.7810,-11.3577,-6.7929,-6.3459,14.677
71.8420,-11.3255,-8.7141,-2.1522,14.451
71.8430,-9.7197,-9.1980,0.6552,13.398
71.8440,-8.7350,-9.4430,-0.8730,12.893
71.8450,-5.9406,-8.1616,-7.6127,12.643
71.8460,-0.4036,-6.2932,-8.7993,10.826
71.8470,3.3449,-5.5587,-3.2868,7.273
71.8970,4.9422,-5.7998,2.4577,8.007
71.9000,4.9320,-6.6113,5.7276,10.042
71.9010,4.2534,-7.2586,7.3836,11.194
71.9020,3.4276,-7.3958,8.0259,11.439
71.9030,2.4514,-7.2270,8.2525,11.240
