time,ax,ay,az,aT
118.4490,2.7866,4.4376,4.9614,7.216
118.4490,4.3570,5.3623,5.4166,8.779
118.4500,5.9493,6.6308,6.7221,11.160
118.4500,6.2534,7.4020,7.4560,12.226
118.4600,6.0478,7.9387,7.5090,12.489
118.4710,5.0344,8.1864,6.9973,11.888
118.4800,3.6081,8.4347,6.4047,11.188
118.5270,2.6149,8.8163,5.7088,10.824
118.5310,2.0093,8.8509,3.9722,9.907
118.5330,1.1612,8.3554,1.9964,8.669
118.5340,-0.5413,6.5742,-2.0894,6.919
118.5350,-2.7785,3.8769,-6.5703,8.119
118.5430,-5.7596,0.1192,-12.3014,13.583
118.5510,-7.6262,-4.4594,-16.0399,18.312
118.5620,-6.2864,-10.2588,-7.8381,14.360
118.5710,-2.0798,-13.0456,-4.9131,14.094
118.5850,0.6406,-14.2651,-6.0234,15.498
118.6380,0.6730,-13.1790,-7.8059,15.332
118.6390,2.9639,-9.5800,-9.3659,13.722
118.6400,10.0044,-9.6570,-5.4761,14.944
118.6400,15.7148,-13.7230,-3.2791,21.119
118.6410,7.1951,-15.1398,-1.1818,16.804
118.6420,1.6668,-7.2250,10.9157,13.196
118.6510,3.9968,2.3055,10.8195,11.762
118.6660,4.4287,5.6060,7.3098,10.221
118.6710,3.0318,7.0745,4.9954,9.176
118.7110,2.2971,7.7961,3.8813,9.007
118.7140,2.5054,7.9503,3.5066,9.043
118.7160,3.3911,7.4996,3.6948,9.022
118.7180,4.6388,6.8535,4.2732,9.314
118.7200,4.7061,5.7425,5.6662,9.340
118.7350,4.5999,4.0499,10.1353,11.844
118.7410,3.4046,1.7869,11.5293,12.154
118.7790,3.0599,-0.9209,12.2575,12.667
118.7800,2.8576,-0.8817,11.9996,12.367
118.7810,1.0569,-4.7623,10.5098,11.587
118.7810,2.1866,-4.2597,7.3342,8.759
118.7920,2.0365,-4.2503,7.1015,8.523
118.7990,2.2553,-2.7184,2.9311,4.590
118.8120,0.0926,-1.6408,1.9600,2.558
118.8200,-1.3261,-0.4349,1.5652,2.097
118.8530,-2.3427,0.4440,2.6244,3.546
118.8540,-2.2349,0.1631,5.9244,6.334
118.8540,-5.6787,-2.4125,-4.3305,7.538
118.8600,-8.3764,-3.2640,-11.5327,14.623
118.8700,-8.2013,-1.9622,-13.2088,15.671
118.8800,-5.9443,0.0157,-10.7488,12.283
118.9200,-3.1384,1.3764,-7.4070,8.161
118.9350,-1.6221,0.9850,-3.6684,4.130
118.9360,-0.4467,0.5411,-0.5099,0.867
118.9360,0.9227,0.4959,0.3133,1.093
118.9370,1.4364,0.4968,-1.2039,1.939
118.9410,0.8861,0.0548,-3.0471,3.174
118.9520,0.2305,-0.1839,-3.5651,3.577
118.9610,-0.3858,-0.3607,-2.9993,3.045
118.9730,-0.9061,-1.0434,-2.7309,3.061
118.9880,-1.5310,-2.1220,-3.3404,4.243
118.9950,-2.1300,-2.9844,-5.1613,6.331
119.0040,-2.3960,-3.0236,-7.4013,8.346
119.0760,-2.6180,-2.6271,-7.2066,8.105
119.0790,-2.9611,-2.6092,-5.0501,6.409
119.0810,-3.4264,-2.9708,-3.2602,5.585
119.0840,-5.2250,-3.5844,-2.5627,6.835
119.0850,-7.3823,-3.8423,-3.9970,9.232
119.0870,-8.9034,-3.4848,-5.9468,11.260
119.0890,-9.2640,-2.9754,-6.2303,11.554
119.0920,-9.1244,-3.1799,-5.4675,11.102
119.0940,-10.0120,-4.7458,-4.3531,11.904
119.1080,-11.6041,-6.7695,-2.7742,13.718
119.1520,-11.0882,-7.6228,-2.0165,13.606
119.1530,-7.4672,-7.1115,-4.0790,11.089
119.1540,-3.7267,-6.7493,-7.1693,10.528
119.1540,0.2124,-8.2894,-9.5931,12.680
119.1550,4.1563,-8.5178,-6.6182,11.560
119.1590,6.3510,-8.0424,1.8271,10.409
119.1700,8.1962,-7.7096,4.7732,12.223
119.2030,8.9332,-9.8213,6.3618,14.722
119.2080,10.5327,-12.4332,5.2430,17.118
119.2120,11.0394,-13.3124,2.1953,17.433
119.2170,9.8511,-10.6458,-0.2311,14.506
119.2210,8.7451,-5.4191,1.6982,10.427
119.2460,4.9750,-2.5021,-1.4859,5.764
119.2460,0.1616,-2.1714,0.4555,2.225
119.2500,3.0462,0.6227,-2.2428,3.834
119.2850,3.8187,2.5607,-1.4877,4.832
119.2860,5.9439,4.6640,2.8175,8.064
119.2860,4.5179,5.9857,9.4948,12.099
119.2910,2.8715,6.9339,9.3634,12.000
119.3000,1.6407,6.9160,7.4130,10.270
119.3220,0.1328,6.2246,6.1149,8.727
119.3250,-1.6240,4.9937,5.6172,7.689
119.3750,-1.6317,4.1898,4.4005,6.291
119.3790,-1.3451,3.3232,4.5406,5.785
119.3830,-1.1695,2.3127,4.9381,5.577
119.3860,0.4925,2.3823,5.1161,5.665
119.3880,3.8117,3.4893,5.7667,7.743
119.3910,5.9341,5.3035,6.6042,10.342
119.3940,6.9536,6.9674,7.7232,12.512
119.4000,6.9573,7.6304,8.4285,13.329
119.4140,5.8343,7.7415,9.1374,13.321
119.4200,5.3079,8.2387,8.5180,12.985
119.4660,4.5586,8.8714,7.4045,12.422
119.4670,3.4249,9.1374,6.5426,11.749
119.4680,2.7252,9.3790,4.4255,10.723
119.4680,1.7299,8.8243,2.1467,9.245
119.4710,-0.1561,7.1465,-2.0445,7.435
119.4820,-2.7230,3.8423,-6.2469,7.823
119.4940,-4.4272,0.9812,-11.6664,12.517
119.5150,-7.2767,-5.1874,-18.5564,20.596
119.5190,-6.0190,-11.4453,-7.9769,15.194
119.5220,-1.7099,-16.2853,-4.2167,16.909
119.5590,-2.4412,-18.6412,-7.6218,20.287
119.5590,-1.2304,-17.0220,-10.6243,20.103
119.5600,5.3636,-14.9186,-4.6000,16.507
119.5610,14.8875,-16.5468,2.3408,22.381
119.5970,14.3706,-15.9305,1.5611,21.511
119.5980,6.4257,-5.5288,7.0359,11.016
119.5990,6.2844,2.4185,9.2557,11.446
119.6010,5.0591,5.5580,7.1171,10.351
119.6210,2.9621,6.4599,5.3364,8.887
119.6240,1.7865,7.0437,3.5608,8.092
119.6710,1.8245,7.1259,3.1996,8.022
119.6740,2.8561,6.8557,3.3712,8.156
119.6770,3.8467,6.1117,3.6752,8.103
119.6800,3.7899,5.0472,3.8041,7.369
119.6820,2.1134,4.2464,7.8650,9.185
119.6840,4.0207,3.3989,10.7285,11.951
119.7080,3.0365,1.0461,12.9737,13.365
119.7090,1.5672,-2.3679,13.3001,13.600
119.7100,0.4782,-4.7230,12.3757,13.255
119.7190,1.3346,-4.9845,9.9243,11.186
119.7320,2.4733,-3.5166,7.4905,8.637
119.7390,2.0623,-2.2836,5.0104,5.880
119.7730,0.3538,-1.1599,3.4671,3.673
119.7730,-1.0251,0.3148,2.2363,2.480
119.7740,-1.9409,1.3192,1.2730,2.670
119.7800,-2.1873,1.4951,4.1422,4.917
119.7900,-3.8924,-0.2520,0.7396,3.970
119.8000,-6.2859,-1.7332,-6.0245,8.878
119.8380,-7.1964,-1.8893,-10.2923,12.700
119.8400,-5.7661,-0.8001,-11.2149,12.636
119.8410,-3.1076,0.3912,-9.7250,10.217
119.8420,-1.5713,0.6367,-6.7685,6.978
119.8510,-0.5149,0.7193,-2.6121,2.758
119.8610,0.1554,0.5944,-0.4815,0.781
119.8700,0.4030,-0.0093,-0.7681,0.867
119.8790,-0.1575,-0.7756,-1.8416,2.004
119.8910,-1.0127,-1.3111,-2.5402,3.033
119.9060,-1.2096,-1.9275,-3.1597,3.894
119.9160,-1.0198,-2.3643,-5.3967,5.980
119.9210,-1.1161,-2.2556,-8.6093,8.970
120.0050,-1.5181,-1.5649,-9.8483,10.087
120.0060,-2.1997,-1.5314,-7.1881,7.672
120.0070,-2.9827,-2.2321,-3.1138,4.855
120.0080,-3.7122,-3.0310,-1.0500,4.906
120.0090,-5.4664,-3.8538,-0.9167,6.751
120.0100,-7.1876,-4.4347,-2.6418,8.849
120.0110,-8.6288,-4.5390,-4.7876,10.862
120.0120,-8.9593,-4.1011,-5.8298,11.449
120.0130,-9.4069,-4.0299,-5.4839,11.610
120.0200,-9.7974,-4.7945,-4.9471,11.977
120.0410,-10.5372,-6.8784,-4.0117,13.208
120.0450,-10.3930,-7.6635,-2.9164,13.238
120.0910,-8.4302,-7.4209,-2.9559,11.614
120.0950,-5.7526,-6.4721,-4.9432,9.971
120.0980,-2.0017,-6.0018,-8.3984,10.515
120.1010,2.4968,-6.8575,-10.4135,12.716
120.1030,4.6038,-7.6339,-3.9607,9.755
120.1050,6.5858,-7.4200,3.7612,10.610
120.1370,8.0308,-6.6393,5.0446,11.577
120.1370,8.4971,-8.0166,6.6025,13.419
120.1380,9.7223,-10.0717,6.1789,15.302
120.1760,9.8187,-11.6556,7.0598,16.796
120.1770,8.2572,-10.6638,4.7816,14.309
120.1780,5.7124,-6.5334,-0.2721,8.683
120.1780,0.4372,-4.5464,0.9211,4.659
120.2170,-0.5808,-2.8120,-1.6383,3.306
120.2180,0.1091,-1.5306,-2.0951,2.597
120.2190,3.1084,0.9833,1.3455,3.527
120.2190,3.4569,2.5463,7.5297,8.668
120.2200,3.2128,4.2496,8.7361,10.232
120.2660,2.7762,4.8370,8.0142,9.764
120.2720,2.3578,5.3553,6.9839,9.111
120.2780,2.1053,5.0579,7.1073,8.974
120.2830,2.1214,4.9829,6.8520,8.734
120.2890,1.6258,4.8979,6.1570,8.034
120.2940,1.2770,5.0048,5.6360,7.645
120.3000,1.3339,4.5175,6.0195,7.643
120.3030,2.9940,4.3957,6.2814,8.231
120.3200,4.3585,4.9051,6.6948,9.374
120.3230,5.5944,6.2516,7.4427,11.215
120.3660,6.5807,7.5521,8.2954,13.006
120.3670,5.6631,8.1948,8.4695,13.075
120.3670,5.0810,8.7457,7.8143,12.782
120.3680,3.8874,9.1900,6.9150,12.140
120.3710,3.2849,9.3810,6.1729,11.700
120.4050,2.7752,9.2089,4.4707,10.606
120.4050,1.8769,8.4471,2.2548,8.942
120.4060,0.4018,6.8848,-1.0101,6.970
120.4230,-2.2519,3.7683,-5.6493,7.154
120.4270,-4.5150,0.5349,-12.0634,12.892
120.4670,-7.7451,-4.9593,-18.0146,20.226
120.4710,-7.9360,-4.8839,-18.1730,20.423
120.4740,-1.3674,-12.6065,-4.4431,13.436
120.4770,-0.6591,-13.6569,-4.9895,14.555
120.4810,-1.1021,-12.4169,-8.8640,15.296
120.4850,0.4030,-9.6414,-7.4853,12.213
120.4930,8.6976,-8.8312,3.4749,12.873
120.5010,16.4173,-11.1367,6.9310,21.014
120.5230,12.9604,-12.0913,5.2663,18.491
120.5240,5.5799,-7.9912,8.2648,12.779
120.5880,5.0559,-1.1937,8.5643,10.017
120.5890,4.7229,2.4834,7.1077,8.888
120.5900,3.3327,4.6128,4.0993,7.014
120.5910,2.9968,6.5471,-2.6291,7.665
120.5920,2.4337,5.9348,2.5899,6.918
120.5930,1.8943,5.3171,3.7835,6.795
120.5940,2.3806,4.8346,2.4536,5.921
120.6340,2.8458,4.2683,1.9032,5.472
120.6370,3.3426,3.5600,2.6223,5.543
120.6390,2.6308,2.7314,5.8563,6.977
120.6410,3.5382,1.2338,8.0628,8.891
120.6420,2.1978,-1.1274,10.1692,10.465
120.6510,0.0596,-4.1253,12.2971,12.971
120.6610,0.1739,-4.4926,10.8260,11.722
120.6710,0.8079,-3.2476,8.2675,8.919
120.7070,0.0260,-1.9040,5.9393,6.237
120.7080,-0.6185,-0.3543,4.2765,4.335
120.7090,-1.4714,1.4211,3.1170,3.728
120.7460,-2.1902,2.3289,2.3932,3.994
120.7470,-2.4489,2.2982,4.3763,5.516
120.7480,-4.1208,0.5814,2.2170,4.715
120.7490,-6.1956,-1.2157,-3.0743,7.022
120.7500,-6.8076,-1.9547,-7.8266,10.556
120.7590,-5.1627,-1.4838,-11.2724,12.487
120.7710,-3.1085,-0.7728,-10.8967,11.358
120.7830,-1.3619,-0.2371,-7.3516,7.480
120.7900,-0.0768,0.0617,-4.1980,4.199
120.8210,0.6703,0.2273,-1.6417,1.788
120.8220,0.7019,0.2031,-0.9308,1.183
120.8230,0.6463,0.1848,-0.9477,1.162
120.8300,-0.8751,-0.3035,-2.5882,2.749
120.8390,-0.9613,-1.0614,-3.1882,3.495
120.8560,-1.0989,-2.0408,-4.2505,4.841
120.8730,-1.5180,-2.9119,-6.6716,7.436
120.8830,-1.5166,-2.6140,-8.9092,9.408
120.8860,-1.3387,-1.6037,-8.4721,8.726
120.8950,-2.2844,-1.6661,-5.5122,6.195
120.9150,-3.9065,-2.6618,-2.0399,5.149
120.9180,-5.1906,-3.4644,-0.5014,6.261
120.9390,-6.6518,-4.1327,-1.0736,7.904
120.9430,-7.9375,-4.4180,-2.8943,9.534
120.9460,-8.5670,-4.1453,-5.2016,10.846
121.0020,-8.5104,-3.8173,-6.1523,11.174
121.0030,-8.8299,-4.4662,-5.6226,11.381
121.0040,-10.0580,-6.6705,-3.7789,12.647
121.0050,-9.9699,-7.6367,-2.3082,12.769
121.0060,-7.9711,-7.3024,-2.2609,11.044
121.0070,-5.9251,-6.3767,-4.1333,9.636
121.0110,-3.5265,-5.9192,-7.1911,9.959
121.0200,-0.5549,-5.4367,-9.3229,10.807
121.0450,3.6766,-6.0679,-9.0539,11.503
121.0490,5.9003,-6.8727,-1.1408,9.130
121.0530,7.7690,-6.3666,3.4079,10.607
121.0600,8.4694,-6.0850,5.4053,11.746
121.1050,9.1780,-8.0800,6.4527,13.826
121.1080,9.8034,-9.5702,7.9611,15.845
121.1160,8.2154,-9.6875,6.0750,14.080
121.1190,5.8054,-7.2219,-3.9149,10.059
121.1210,1.6262,-5.2539,-2.9442,6.238
121.1240,-0.4082,-3.8746,0.0452,3.896
121.1330,0.8776,-1.5501,-2.3009,2.910
121.1430,2.3899,0.1616,2.0195,3.133
121.1520,3.5956,2.4105,6.7302,8.002
121.1590,3.5353,3.7675,8.0633,9.576
121.1970,2.1966,4.1509,7.1599,8.563
121.1980,2.1055,4.3055,6.8404,8.352
121.1990,2.7880,4.3911,6.6047,8.407
121.1990,2.1788,4.0298,6.8291,8.223
121.2120,0.9552,4.1588,4.7662,6.397
121.2210,0.3086,4.1327,4.9888,6.486
121.2450,1.4244,4.3589,4.9072,6.716
121.2490,3.0127,4.4436,5.2290,7.494
121.2510,4.1403,4.7871,5.7535,8.553
121.2600,5.7464,5.5422,6.9309,10.572
121.3040,7.1647,6.5859,7.6449,12.375
121.3060,6.1297,7.6146,7.6931,12.439
121.3090,5.1152,8.2800,7.3396,12.190
121.3120,4.0927,8.5940,6.6277,11.599
121.3150,2.8554,8.4591,6.0197,10.768
121.3200,2.4509,8.4747,4.6433,9.969
121.3390,1.7731,8.5684,2.8940,9.216
121.3410,0.7022,8.0623,-0.2725,8.097
121.3870,-1.5628,6.0399,-3.0213,6.932
121.3870,-3.7985,3.3488,-6.1256,7.948
121.3880,-5.2941,0.7563,-10.6669,11.932
121.3890,-5.0464,-3.2262,-11.1859,12.689
121.3910,-3.8577,-7.4290,-6.1776,10.404
121.4010,-0.0707,-10.9966,-2.4982,11.277
121.4120,0.8450,-13.4481,-4.6303,14.248
121.4200,1.0963,-14.1947,-8.3894,16.525
121.4650,5.3423,-12.8434,-4.5245,14.628
121.4700,12.1123,-12.8645,1.3511,17.721
121.4740,15.5477,-15.0872,-2.6631,21.828
121.4760,7.5898,-10.5984,-0.0224,13.036
121.4800,4.1078,-3.6443,9.5074,10.979
121.4830,4.9810,0.8610,8.8989,10.234
121.5050,4.3000,2.9843,6.5334,8.371
121.5060,2.8458,4.1663,3.4356,6.104
121.5480,2.2323,4.9058,1.9767,5.741
121.5480,2.5684,5.9485,1.7963,6.724
121.5490,2.6540,6.5280,2.0172,7.330
121.5500,1.5603,6.4885,2.9038,7.278
121.5500,0.2294,6.3267,6.3739,8.984
121.5590,2.3687,5.5534,7.3899,9.543
121.5860,1.9617,3.4034,10.3449,11.066
121.5870,1.5266,0.5304,12.8606,12.962
121.5910,-0.0879,-3.5566,13.6353,14.092
121.6000,0.6159,-5.7106,11.2529,12.634
121.6100,1.6230,-5.1129,6.1876,8.189
121.6210,2.0052,-3.3886,3.6689,5.382
121.6560,1.2915,-0.8503,2.3387,2.804
121.6580,-0.4467,1.1004,1.4821,1.899
121.6580,-1.4747,2.1303,0.9466,2.758
121.6590,-1.7725,2.2943,4.1064,5.027
121.6710,-2.2868,0.9473,4.1114,4.799
121.6790,-3.8751,-0.8712,-2.0757,4.482
121.6910,-5.2645,-2.0896,-9.5419,11.096
121.7260,-4.8321,-1.9575,-13.1092,14.108
121.7270,-3.2722,-1.1047,-11.9353,12.425
121.7280,-1.6055,-0.0623,-8.3167,8.471
121.7330,-0.4585,0.8766,-3.8503,3.975
121.7390,0.2073,1.4078,-0.7907,1.628
121.7510,0.5786,1.4124,0.1657,1.535
121.7590,0.2037,0.8610,-0.4040,0.973
121.7710,-0.4228,0.4479,-1.1923,1.342
121.8070,-1.0539,-0.0445,-1.3747,1.733
121.8100,-1.2635,-1.0997,-1.3845,2.173
121.8130,-1.6752,-2.4908,-1.9574,3.584
121.8150,-1.8380,-3.8458,-4.4391,6.154
121.8650,-1.8585,-3.7801,-7.2814,8.412
121.8680,-2.1750,-2.8560,-8.3589,9.097
121.8700,-2.5698,-2.5558,-6.8965,7.791
121.8730,-2.9297,-2.7287,-4.8481,6.288
121.8740,-3.9658,-3.1081,-2.9688,5.848
121.8760,-5.2568,-3.5058,-2.5088,6.798
121.8800,-7.0030,-3.7912,-3.0028,8.511
121.8920,-8.0602,-3.7770,-3.7661,9.665
121.9110,-8.8753,-3.9270,-3.9507,10.479
121.9120,-9.9279,-5.3504,-3.1194,11.701
121.9210,-11.5626,-7.8441,-2.2245,14.148
121.9670,-11.4630,-8.4013,-2.2233,14.385
121.9680,-8.2157,-7.2279,-3.5919,11.517
121.9680,-4.7509,-5.7837,-5.8643,9.509
121.9690,-0.7554,-4.2314,-8.5870,9.603
122.0080,3.0010,-3.4771,-12.9885,13.777
122.0090,6.4057,-3.9763,-15.0426,16.826
122.0100,7.4692,-5.4840,-3.9148,10.059
122.0100,7.2985,-6.2485,4.1713,10.474
122.0110,7.7336,-6.1231,6.8567,12.013
122.0470,8.6796,-7.7578,7.9508,14.097
122.0510,8.2938,-8.9815,10.9504,16.412
122.0620,7.9763,-8.3339,8.7117,14.456
122.0650,5.5403,-6.6185,-2.6983,9.043
122.0710,2.5977,-5.2001,-8.7611,10.514
122.0740,-1.1109,-5.6971,0.5055,5.826
122.0880,2.0769,-3.1460,0.0510,3.770
122.0910,4.0425,-0.8033,-1.0583,4.255
122.1350,2.1990,-0.1015,6.1320,6.515
122.1390,4.3815,1.7532,5.6794,7.384
122.1410,4.0551,3.0233,6.6009,8.316
122.1440,3.1113,4.0953,6.2455,8.091
122.1470,2.2199,4.4809,6.4204,8.138
122.1520,1.0727,4.7789,5.5931,7.434
122.1650,0.1565,5.1789,4.8822,7.119
122.1700,0.1290,5.6218,4.9611,7.499
122.1800,0.3332,5.1676,5.2589,7.380
122.2230,2.0585,4.7520,5.0303,7.220
122.2240,4.0739,4.7568,5.3438,8.233
122.2250,5.8227,5.5136,5.9924,10.011
122.2250,6.8294,6.5168,6.8318,11.653
122.2350,6.9445,7.3460,7.3389,12.492
122.2400,5.8825,8.1244,7.3590,12.440
122.2570,5.0347,9.0700,6.6652,12.330
122.2610,4.2999,9.7695,6.1782,12.333
122.3100,3.8514,10.4581,5.4521,12.407
122.3150,3.1748,10.5186,4.1944,11.761
122.3170,2.1138,9.8657,1.8827,10.264
122.3200,-0.0186,7.8143,-1.4839,7.954
122.3220,-2.7876,4.5368,-5.0856,7.363
122.3240,-4.3273,1.1949,-10.7002,11.604
122.3330,-6.9242,-4.6829,-16.3029,18.321
122.3400,-7.9387,-10.8647,-9.1486,16.272
122.3540,-3.2317,-15.6058,-6.8340,17.340
122.3590,-2.5164,-18.1371,-10.1944,20.957
122.4000,1.1502,-21.9991,-6.7811,23.049
122.4010,14.0485,-26.0391,1.0345,29.605
122.4020,14.6993,-27.7876,-1.1109,31.456
122.4020,2.4954,-13.7455,-1.3870,14.039
122.4110,6.9862,3.6867,13.5489,15.683
122.4300,6.3698,8.1978,11.0443,15.158
122.4340,4.4081,9.3086,6.5573,12.210
122.4720,2.8929,9.1397,2.4326,9.890
122.4730,2.6404,8.9180,0.5024,9.314
122.4740,3.4870,8.6412,0.2399,9.321
122.4740,5.4155,7.8642,1.2849,9.635
122.4800,7.5891,6.5852,2.7328,10.413
122.5120,8.4631,5.3371,3.8486,10.720
122.5130,7.9383,3.6232,4.7399,9.930
122.5140,4.4061,1.3925,6.9690,8.362
122.5280,3.4404,-1.1369,8.7128,9.436
122.5310,3.0332,-2.1850,10.7462,11.378
122.5570,4.1532,-1.6984,11.1060,11.978
122.5580,4.8909,-0.8100,8.7817,10.084
122.5590,3.0802,-1.0563,6.1488,6.958
122.5710,1.2582,-1.1238,4.8765,5.160
122.5960,-0.3927,-0.9432,3.7586,3.895
122.5970,-0.8951,-0.5022,2.4931,2.696
122.6220,-1.2647,-0.1807,1.6592,2.094
122.6230,-1.9752,-0.5592,1.2465,2.402
122.6230,-2.2660,-1.4483,4.2503,5.030
122.6300,-4.4521,-3.3528,0.1094,5.574
122.6390,-8.1155,-4.3202,-6.3523,11.175
122.6510,-8.7229,-3.0820,-9.9640,13.597
122.6590,-6.1683,-0.1672,-11.3633,12.931
122.6710,-4.0700,1.2477,-9.6121,10.513
122.6790,-3.0266,0.9029,-5.5820,6.414
122.6910,-1.8563,-0.0354,-2.2746,2.936
122.7390,-1.8732,-0.0344,-2.2508,2.928
122.7440,0.1056,-1.3219,-1.6668,2.130
122.7490,-0.1524,-1.8091,-3.5171,3.958
122.7530,0.1166,-1.7894,-5.1298,5.434
122.7560,0.8707,-1.6688,-7.3629,7.600
122.7610,1.2938,-1.1025,-10.0702,10.213
122.7650,0.7306,-0.7316,-10.1088,10.162
122.7750,-1.3316,-1.0728,-6.6736,6.889
122.7810,-3.2781,-2.0110,-3.6554,5.306
122.7910,-5.8592,-3.3040,-0.9113,6.788
122.8050,-7.5931,-4.2006,-0.5755,8.697
122.8110,-9.2968,-4.6395,-2.1777,10.616
122.8610,-10.3935,-4.7744,-4.1570,12.170
122.8620,-11.0221,-4.6557,-5.3116,13.091
122.8630,-11.3486,-5.4024,-4.7466,13.435
122.8640,-12.2339,-7.8196,-3.5248,14.941
122.8650,-12.1563,-9.1835,-2.6481,15.464
122.8750,-7.9111,-8.0963,-3.5760,11.871
122.8800,-3.6826,-6.5848,-5.8609,9.554
122.9200,1.8133,-4.8122,-10.5203,11.710
122.9510,6.7872,-3.7422,-16.1876,17.947
122.9540,8.7623,-5.4372,-11.3324,15.322
122.9560,9.4574,-6.5877,-1.7379,11.656
122.9590,10.0732,-5.7542,3.5305,12.126
122.9630,8.1505,-6.4263,5.7422,11.862
122.9650,8.6676,-8.1235,6.1923,13.396
122.9670,8.7503,-8.9972,7.0813,14.410
122.9800,7.8330,-8.6791,9.7611,15.230
122.9810,4.5961,-6.8028,5.0819,9.655
122.9910,0.0445,-5.0374,-1.8325,5.361
123.0240,-3.2159,-5.4863,0.0339,6.359
123.0250,-1.2772,-4.5242,-2.8148,5.479
123.0250,1.3924,-2.4236,-2.8522,3.993
123.0370,3.1218,0.2671,3.4484,4.659
123.0400,5.7464,2.1338,5.6186,8.315
123.0770,5.9544,3.0995,6.4629,9.318
123.0780,4.3082,3.5559,6.7640,8.773
123.0780,2.8236,3.9455,6.7477,8.311
123.0810,1.5129,4.3201,6.1939,7.702
123.0910,1.4696,4.8377,6.0873,7.913
123.1130,1.7652,5.7311,5.9954,8.480
123.1160,2.4353,6.1649,5.8926,8.869
123.1530,2.9714,6.0334,5.6601,8.790
123.1540,3.9307,5.8489,5.6260,9.017
123.1550,5.0401,6.2825,5.9252,9.999
123.1550,5.5524,7.0723,6.2257,10.936
123.1600,5.8296,7.9104,6.8131,11.957
123.1710,5.3834,8.1840,7.1296,12.116
123.1790,4.6233,8.3879,6.7762,11.732
123.1920,4.1825,8.8793,6.1303,11.572
123.2480,4.0783,9.6334,5.5487,11.842
123.2560,3.9171,10.1287,4.1189,11.615
123.2600,3.1582,9.8974,2.3667,10.655
123.2640,1.7584,8.4297,-0.1893,8.613
123.2680,-0.1600,5.9034,-2.8318,6.549
123.2710,-2.4882,2.8240,-6.3123,7.349
123.2750,-4.6273,-2.0496,-16.8496,17.593
123.2790,-7.5608,-8.4158,-15.2077,18.954
123.2840,-4.8154,-14.6276,-5.4179,16.325
123.3020,-0.7304,-18.2345,-6.1186,19.248
123.3030,0.0817,-19.1558,-10.6296,21.908
123.3510,3.7141,-18.7134,-8.2506,20.786
123.3520,14.0031,-19.4457,-2.5103,24.094
123.3530,15.8448,-19.6822,-3.3778,25.492
123.3530,6.5846,-9.8850,2.5210,12.142
123.3540,8.5262,2.9493,12.3786,15.317
123.3610,8.1155,6.6425,9.7456,14.316
123.3850,5.1279,8.0061,5.5792,11.024
123.3900,2.9355,8.1000,2.8980,9.090
123.3930,1.9860,8.1513,1.8818,8.598
123.4320,1.8098,7.7955,2.6190,8.421
123.4360,1.8810,7.1014,4.8376,8.796
123.4390,2.3864,6.5919,6.9767,9.891
123.4410,4.4360,5.8733,7.8512,10.762
123.4430,4.3682,4.5939,9.3114,11.264
123.4520,3.0184,1.8982,11.5224,12.062
123.4680,3.1682,-1.1674,11.3144,11.807
123.4710,0.1466,-6.0567,11.1066,12.652
123.4800,0.1260,-7.6876,9.3478,12.104
123.5040,3.2121,-5.1648,6.0441,8.575
123.5050,3.8505,-3.2617,4.0539,6.473
123.5100,2.1183,-1.2774,2.7529,3.701
123.5200,-0.1575,0.2595,1.8513,1.876
123.5300,-1.2351,1.8387,4.5219,5.035
123.5470,-1.6783,2.2510,4.4605,5.271
123.5770,-4.1083,0.1988,-3.5264,5.418
123.5780,-6.0329,-1.3957,-10.8221,12.468
123.5790,-5.8126,-1.5833,-12.5765,13.945
123.5800,-4.2130,-0.9408,-10.6281,11.471
123.5910,-1.8307,-0.1092,-7.4610,7.683
123.6000,-0.3669,0.1575,-3.5477,3.570
123.6110,1.0204,0.6196,0.5940,1.333
123.6460,2.4311,1.2004,-0.6320,2.784
123.6470,2.4504,1.0724,-3.4234,4.344
123.6480,1.4549,0.4253,-5.5284,5.732
123.6530,0.3595,-0.6282,-5.7101,5.756
123.6620,-1.7899,-1.7696,-4.0719,4.787
123.6790,-3.6888,-2.7006,-2.5661,5.243
123.6920,-4.9067,-3.2102,-2.4711,6.363
123.6950,-5.1138,-2.8546,-3.4914,6.818
123.7130,-5.3050,-2.2025,-4.6006,7.359
123.7220,-5.3025,-2.0124,-4.7416,7.392
123.7260,-5.2222,-2.4561,-3.8913,6.960
123.7730,-5.0889,-3.2344,-2.7261,6.617
123.7760,-5.2479,-3.8476,-2.4323,6.947
123.7790,-5.4789,-3.9742,-3.5923,7.663
123.7810,-5.5772,-3.3883,-5.4845,8.524
123.7840,-5.7037,-2.8328,-6.3715,9.008
123.7860,-6.4737,-3.0344,-6.2711,9.510
123.7930,-7.8688,-4.3163,-5.1789,10.362
123.8000,-9.0633,-5.7363,-3.4712,11.274
123.8110,-8.9258,-6.2771,-1.8506,11.068
123.8550,-7.6335,-6.6145,-3.9233,10.836
123.8560,-4.7314,-5.6704,-8.4106,11.193
123.8570,0.0914,-5.2711,-14.1687,15.118
123.8570,4.3937,-5.5696,-10.0267,12.283
123.8600,6.2312,-6.0071,1.3605,8.761
123.8760,7.3528,-6.0341,5.3309,10.904
123.8830,7.7987,-6.6287,7.2980,12.571
123.8970,8.8664,-8.4433,8.2548,14.766
123.9130,10.8000,-10.9810,9.5344,18.114
