time,ax,ay,az,aT
5.1500,0.1034,0.0440,-0.0316,0.117
5.1610,0.1013,0.0264,0.0022,0.105
5.1760,0.0429,-0.0249,-0.0231,0.055
5.1800,0.0734,-0.0202,-0.0069,0.076
5.1930,0.0914,-0.0021,0.0595,0.109
5.2000,0.0555,-0.0093,0.0947,0.110
5.2110,0.1592,0.0037,0.1480,0.217
5.2220,0.1696,0.0327,0.1979,0.263
5.2300,0.0628,0.0292,0.1490,0.164
5.2460,-0.0535,0.0411,0.0720,0.099
5.2500,-0.0958,0.0494,-0.0820,0.135
5.2690,-0.0950,0.0729,-0.2758,0.301
5.2750,0.0097,0.0738,-0.5836,0.588
5.2800,-0.0131,-0.1161,-0.7343,0.744
5.2910,-0.1813,-0.1441,-0.2377,0.332
5.3000,-0.1510,0.0246,0.3983,0.427
5.3130,-0.0531,0.0737,0.2837,0.298
5.3220,-0.2445,0.0215,-0.1091,0.269
5.3320,-0.2277,0.1756,-0.4566,0.540
5.3400,-0.0858,0.2000,-0.5402,0.582
5.3500,0.1216,0.0277,-0.4112,0.430
5.3770,0.2909,0.0243,-0.0803,0.303
5.3780,0.2446,-0.0467,0.3319,0.415
5.3800,0.1118,-0.2022,0.4966,0.548
5.3910,0.0844,-0.1999,0.5367,0.579
5.4000,0.1177,-0.0952,0.4663,0.490
5.4120,0.0752,-0.0607,0.2965,0.312
5.4240,0.0501,-0.1514,0.0646,0.172
5.4310,0.1361,-0.1921,-0.2187,0.321
5.4400,0.2612,-0.1294,-0.3224,0.435
5.4510,0.1665,-0.0738,-0.3161,0.365
5.4600,-0.0814,0.0320,-0.2164,0.233
5.4850,-0.1825,0.1014,-0.1017,0.232
5.4850,-0.1816,0.1319,0.0054,0.225
5.4920,-0.1556,0.0810,0.0902,0.197
5.5000,-0.1388,0.0515,0.2515,0.292
5.5130,-0.0725,0.0473,0.2551,0.269
5.5250,0.0505,-0.0167,0.1962,0.203
5.5300,0.1426,-0.1003,0.0907,0.197
5.5410,0.2509,-0.1317,-0.1200,0.308
5.5500,0.3488,-0.1282,-0.2392,0.442
5.5620,0.3160,-0.1096,-0.2604,0.424
5.5720,0.1850,-0.0542,-0.0157,0.193
5.5810,0.1093,-0.0156,0.3239,0.342
5.5940,0.0633,-0.0304,0.5509,0.555
5.5990,-0.0698,-0.0668,0.6419,0.649
5.6140,-0.0997,-0.0700,0.4681,0.484
5.6290,0.0002,-0.0409,0.0543,0.068
5.6360,0.1006,-0.0288,-0.2404,0.262
5.6400,0.1510,-0.0486,-0.4517,0.479
5.6520,0.1493,-0.0939,-0.5153,0.545
5.6640,0.1542,-0.2760,-0.5183,0.607
